tool,feature,unique_n,others_n,unique_median,others_median,unique_mean,others_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
buglocator,num_EB,12,52,0.2959479588785432,-0.673136533919824,0.2151909178120126,-0.0022318850594159226,0.9690844927983672,351.5,0.4646934257456311,0.1266025641025641,negligible,1.0,False,False,0.1266025641025641,False
buglocator,smog,12,52,11.55,12.0,10.941666666666668,12.03076923076923,-0.4499999999999993,273.0,0.5074703166135617,-0.125,negligible,1.0,False,False,0.125,False
buglocator,txt_reasoning_avg_sentence_len,12,52,0.16107604572522877,-0.0140365238068689,0.0054204283633641675,-0.1955100200100044,0.17511256953209767,349.5,0.5240705715641873,0.1201923076923077,negligible,1.0,False,False,0.1201923076923077,False
buglocator,stacktrace_depth,12,52,-0.2020454871191189,-0.2020454871191189,-0.1053092590546325,-0.16855986971218123,0.0,345.5,0.22255597057281873,0.10737179487179487,negligible,1.0,False,False,0.10737179487179487,False
buglocator,semantic_entropy,12,52,0.5273313084009077,0.30324193011491823,0.20111624298078437,0.18972977343408678,0.22408937828598946,345.0,0.5761239169639634,0.10576923076923077,negligible,1.0,False,False,0.10576923076923077,False
buglocator,embedding_cluster_size,12,52,-0.08009892871674669,-0.4597868662343715,-0.3236361411649202,-0.4035859710540238,0.3796879375176248,341.5,0.610592834313335,0.09455128205128205,negligible,1.0,False,False,0.09455128205128205,False
buglocator,ambiguity,12,52,-0.5855868655187282,-0.5855868655187282,-0.255630475394673,-0.22860206389310933,0.0,283.0,0.528203766716773,-0.09294871794871795,negligible,1.0,False,False,0.09294871794871795,False
buglocator,technical_completeness,12,52,0.6863970062505214,0.6863970062505214,0.42093081809897653,0.6200304592126351,0.0,283.5,0.596479825840827,-0.09134615384615384,negligible,1.0,False,False,0.09134615384615384,False
buglocator,ambiguity_type_count,12,52,-0.6117211791839219,-0.6117211791839219,-0.4157168873118671,-0.6041825525734582,0.0,332.5,0.25377506356547175,0.06570512820512821,negligible,1.0,False,False,0.06570512820512821,False
buglocator,expected_observed_alignment,12,52,0.7027131095927159,0.7027131095927159,0.5008257415394824,0.6188522028629111,0.0,330.0,0.6178867975970925,0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
buglocator,txt_likely_impacted_code_concepts_digit_density,12,52,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.1941870637007374,0.0,294.0,0.41114427887093175,-0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
buglocator,concept_network_concept_breadth,12,52,0.410786675927473,0.410786675927473,0.29847270264671333,0.35894945749019924,0.0,327.0,0.7524422930610563,0.04807692307692308,negligible,1.0,False,False,0.04807692307692308,False
buglocator,num_env_mentions,12,52,-0.2192296649910203,-0.2192296649910203,-0.21922966499102034,-0.09121793753122874,0.0,300.0,0.5116383413907821,-0.038461538461538464,negligible,1.0,False,False,0.038461538461538464,False
buglocator,exception_user_frames,12,52,-0.2073567129463963,-0.2073567129463963,-0.20735671294639632,-0.19595373248602738,0.0,300.0,0.5116383413907821,-0.038461538461538464,negligible,1.0,False,False,0.038461538461538464,False
buglocator,semantic_coherence,12,52,-0.2987507991333421,-0.2912827719612918,-0.1545037642068708,-0.1562749300064397,-0.007468027172050307,304.0,0.8973475341084419,-0.02564102564102564,negligible,1.0,False,False,0.02564102564102564,False
buglocator,txt_root_cause_guess_digit_density,12,52,-0.1710687069843892,-0.1710687069843892,0.1230618759613867,0.12666169899985477,0.0,318.5,0.8057103204340748,0.020833333333333332,negligible,1.0,False,False,0.020833333333333332,False
buglocator,num_exception_types,12,52,-0.5251530779927517,-0.5251530779927517,0.28688918149604037,0.013605728783466041,0.0,318.0,0.9029106928345351,0.019230769230769232,negligible,1.0,False,False,0.019230769230769232,False
buglocator,num_temporal_markers,12,52,-0.4635308650875505,-0.4635308650875505,0.4745055891490939,0.135924383773737,0.0,307.0,0.9292750989382866,-0.016025641025641024,negligible,1.0,False,False,0.016025641025641024,False
buglocator,num_OB,12,52,-0.2886514946017978,-0.2886514946017978,-0.14807173490946696,-0.13049926494792566,0.0,310.5,0.986125108108572,-0.004807692307692308,negligible,1.0,False,False,0.004807692307692308,False
locus,repair_difficulty,10,62,0.0684006013983548,-0.6545677804703322,0.2129942777720922,-0.8178187054084228,0.722968381868687,519.0,0.00034969567437491015,0.6741935483870968,large,0.012589044277496766,True,True,0.6741935483870968,True
locus,txt_title_digit_density,10,62,-0.6450552541976357,0.425520862771597,-0.3811145017659447,0.5521205046184344,-1.0705761169692327,106.0,0.0008374536362166905,-0.6580645161290323,large,0.027635969995150785,True,True,0.6580645161290323,True
locus,txt_title_avg_sentence_len,10,62,-0.70287777031615,0.7368146702197697,-0.38294611686372343,0.7981635715090342,-1.4396924405359197,110.0,0.001042998912555553,-0.6451612903225806,large,0.0333759652017777,True,True,0.6451612903225806,True
locus,flesch,10,62,-4.735,33.355000000000004,-41.79,30.209838709677417,-38.09,123.0,0.0023897137236042294,-0.603225806451613,large,0.07169141170812689,False,False,0.603225806451613,False
locus,kincaid,10,62,16.0,12.2,21.550000000000004,12.66451612903226,3.8000000000000007,493.0,0.0029513168295112096,0.5903225806451613,large,0.08558818805582508,False,False,0.5903225806451613,False
locus,coleman_liau,10,62,36.14,19.11,42.04299999999999,20.757419354838714,17.03,484.0,0.004724671969288165,0.5612903225806452,large,0.12284147120149229,False,False,0.5612903225806452,False
locus,embedding_cluster_size,10,62,0.4146459595637947,-0.3447299154714549,0.31109470387716986,-0.4286101440921618,0.7593758750352495,483.0,0.004318539497877543,0.5580645161290323,large,0.11660056644269365,False,False,0.5580645161290323,False
locus,txt_description_line_count,10,62,-0.28107874910932257,0.4534614044331844,-0.151775399766716,0.3337143226173372,-0.7345401535425069,138.0,0.005213484487526184,-0.5548387096774193,large,0.1303371121881546,False,False,0.5548387096774193,False
locus,actionability,10,62,0.09000191741664507,0.8491089986580442,-0.061819498831634824,0.6858601639824748,-0.7591070812413991,143.0,0.0014786999583234863,-0.5387096774193548,large,0.04583969870802808,True,True,0.5387096774193548,True
locus,ari,10,62,35.1,19.05,40.1,20.53548387096774,16.05,476.5,0.0068619388455756465,0.5370967741935484,large,0.16468653229381552,False,False,0.5370967741935484,False
locus,reasoning_composite,10,62,0.2081718188270818,0.7333182500071839,-0.001886753644958794,0.6909677313636274,-0.5251464311801021,158.0,0.0034729056157980134,-0.49032258064516127,large,0.09724135724234437,False,False,0.49032258064516127,False
locus,expected_observed_alignment,10,62,0.2181834262649555,0.7027131095927159,0.02437155293385135,0.6245631606688835,-0.4845296833277605,162.0,0.0006762565312587381,-0.4774193548387097,large,0.022992722062797098,True,True,0.4774193548387097,True
locus,embedding_cluster_distance,10,62,-0.1443493989303177,0.47074089066118496,-0.10690275093313276,0.48067363166000976,-0.6150902895915027,176.0,0.029716775834521342,-0.432258064516129,medium,0.6537690683594695,False,False,0.432258064516129,False
locus,num_versions,10,62,-0.24673506494661107,-0.0494572680454745,0.3056427663765714,0.045999730455075424,-0.19727779690113656,178.0,0.027527487766596526,-0.4258064516129032,medium,0.6331322186317201,False,False,0.4258064516129032,False
locus,exception_user_frames,10,62,-0.2073567129463963,-0.2073567129463963,1.3639739944924336,-0.11171881231104448,0.0,421.0,0.0004647356050812292,0.3580645161290323,medium,0.016265746177843023,True,True,0.3580645161290323,True
locus,num_OB,10,62,0.1330877844751946,-0.2886514946017978,0.30178349610599164,-0.1356009497754699,0.4217392790769924,411.5,0.09568911363191435,0.32741935483870965,small,1.0,False,False,0.32741935483870965,False
locus,num_causal_markers,10,62,-0.4554019288379759,-0.1531279935599871,-0.21358278061558486,0.10526746724216465,-0.30227393527798885,217.5,0.12790919535259415,-0.29838709677419356,small,1.0,False,False,0.29838709677419356,False
locus,ambiguity_type_count,10,62,-0.6117211791839219,-0.6117211791839219,-0.06290916194216845,-0.6053984600912753,0.0,399.5,0.0002615844257357859,0.2887096774193548,small,0.009678623752224079,True,True,0.2887096774193548,True
locus,clarity,10,62,0.5131342369108148,0.7623879238337528,0.11432833783411414,0.6257004181018188,-0.24925368692293792,223.0,0.0791856927161149,-0.2806451612903226,small,1.0,False,False,0.2806451612903226,False
locus,technical_completeness,10,62,0.5536639121747489,0.6863970062505214,0.12891801113227713,0.6264530282808176,-0.1327330940757725,235.0,0.19123965102104978,-0.24193548387096775,small,1.0,False,False,0.24193548387096775,False
locus,semantic_entropy,10,62,0.567095078930643,0.3124854394217434,0.4148651006716452,0.1806214823029111,0.25460963950889964,366.0,0.36613682385381363,0.18064516129032257,small,1.0,False,False,0.18064516129032257,False
locus,ambiguity,10,62,-0.44627909412052513,-0.5855868655187282,0.09046792819852797,-0.16307375574102267,0.13930777139820305,362.0,0.3236632705208432,0.16774193548387098,small,1.0,False,False,0.16774193548387098,False
locus,num_exception_types,10,62,-0.5251530779927517,-0.5251530779927517,0.5711039723171176,0.024940065531913816,0.0,353.0,0.39429195323863353,0.13870967741935483,negligible,1.0,False,False,0.13870967741935483,False
locus,semantic_coherence,10,62,-0.15272128510530558,-0.35491957401898777,-0.2322288412839953,-0.23669280781848548,0.2021982889136822,353.0,0.4889071595417632,0.13870967741935483,negligible,1.0,False,False,0.13870967741935483,False
locus,stacktrace_depth,10,62,-0.2020454871191189,-0.2020454871191189,1.2683451794610745,-0.09282716511082781,0.0,352.0,0.188660462240837,0.13548387096774195,negligible,1.0,False,False,0.13548387096774195,False
locus,smog,10,62,12.2,12.2,12.05,12.277419354838708,0.0,280.5,0.6365900772144453,-0.09516129032258064,negligible,1.0,False,False,0.09516129032258064,False
locus,num_EB,10,62,-0.1885942875206404,0.2959479588785432,-0.09168583824080366,0.04586163815638394,-0.4845422463991836,284.0,0.6502573925314035,-0.08387096774193549,negligible,1.0,False,False,0.08387096774193549,False
locus,num_env_mentions,10,62,-0.2192296649910203,-0.2192296649910203,0.11360082640443776,-0.1655473276691723,0.0,336.0,0.14467220111829288,0.08387096774193549,negligible,1.0,False,False,0.08387096774193549,False
locus,description_length,10,62,0.31101687697916575,0.12073282398697435,0.9420162940854555,0.23527719181523643,0.1902840529921914,330.0,0.75084111708854,0.06451612903225806,negligible,1.0,False,False,0.06451612903225806,False
locus,txt_reasoning_avg_sentence_len,10,62,-0.07240738031756815,-0.07240738031756815,-0.33274140035528676,-0.19018022214061495,0.0,291.0,0.76298211369988,-0.06129032258064516,negligible,1.0,False,False,0.06129032258064516,False
locus,txt_likely_impacted_code_concepts_digit_density,10,62,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.10348557652761926,0.0,295.0,0.4952933110494532,-0.04838709677419355,negligible,1.0,False,False,0.04838709677419355,False
locus,txt_root_cause_guess_digit_density,10,62,-0.1710687069843892,-0.1710687069843892,0.09655780145418491,0.18899437332349114,0.0,324.5,0.5658127217247086,0.0467741935483871,negligible,1.0,False,False,0.0467741935483871,False
locus,concept_network_concept_breadth,10,62,0.410786675927473,0.410786675927473,0.14123314005364987,0.4216557701159335,0.0,297.0,0.8176013351237075,-0.041935483870967745,negligible,1.0,False,False,0.041935483870967745,False
locus,lix,10,62,51.31,51.79,51.164,51.43725806451612,-0.4799999999999969,298.0,0.8514567378059497,-0.03870967741935484,negligible,1.0,False,False,0.03870967741935484,False
locus,fog,10,62,11.38,11.165,11.516,11.250806451612904,0.21500000000000163,321.0,0.8642400230462322,0.035483870967741936,negligible,1.0,False,False,0.035483870967741936,False
locus,txt_reasoning_digit_density,10,62,-0.2000607604811334,-0.2000607604811334,0.11728369643293676,0.2259525081489615,0.0,299.0,0.7660318440564071,-0.035483870967741936,negligible,1.0,False,False,0.035483870967741936,False
locus,num_temporal_markers,10,62,-0.4635308650875505,-0.4635308650875505,0.05599701725889865,0.10906706975665423,0.0,309.5,1.0,-0.0016129032258064516,negligible,1.0,False,False,0.0016129032258064516,False
